id,feature_name,feature_type,lon,lat
8686,Timber Dr E Midblock B,Bus Stop,-78.5922717662004,35.6879425719516
8735,Heather Park Dr at Southerby Bluffs Ct,Bus Stop,-78.6140138886513,35.6916557248792
1533,7th Ave at Forest Hills Dr,Bus Stop,-78.6234129668589,35.7067422826304
8393,Garner Rd at White Oak Ridge Dr,Bus Stop,-78.5910680003635,35.7037240001831
9907,S West St at W Morgan St,Bus Stop,-78.6460660861108,35.7796277061736
9906,West St at North St,Bus Stop,-78.6458029192585,35.7842018673495
9927,West St at Peace St,Bus Stop,-78.6455439277755,35.7879452269495
9204,E Martin St at S State St,Bus Stop,-78.6240417031162,35.7763548681592
9077,Melbourne Rd at Beltline,Bus Stop,-78.7099890563768,35.7773906110185
8873,Enterprise St at Clark Ave,Bus Stop,-78.6640283628492,35.789246249551
8100,Barwell Rd at Chasteal Trl (SB),Bus Stop,-78.5516083426818,35.7371641147655
9657,Pecan Rd at S Wilmington St,Bus Stop,-78.6444727128504,35.7484727918629
9253,Martin Luther King Jr Blvd at Glenbrook Dr (WB),Bus Stop,-78.6009830780568,35.7722222280278
8948,Homewood Banks at Home Valley Drive,Bus Stop,-78.6802419997167,35.8347899997566
8776,Timber Dr East at Element Cir,Bus Stop,-78.5717346339901,35.6811553929408
8893,Enterprise St at Hillsborough St,Bus Stop,-78.6639845008088,35.7871758397077
9679,Glenwood Ave at Granville Dr,Bus Stop,-78.6637951781677,35.8206337168455
8796,St Giles St at Oak Park Rd (NB),Bus Stop,-78.703285894202,35.8540886321937
8799,St Giles St at Deep Hollow Dr (SB),Bus Stop,-78.7064262077043,35.8544460741604
8804,Duraleigh Rd at Delta Lake Dr (NB),Bus Stop,-78.7121849871905,35.856556083225
8787,Marvino Ln at Stonework Dr,Bus Stop,-78.7373513356892,35.8870752998714
8795,Marvino Ln at Saltwood Pl,Bus Stop,-78.7440405640956,35.8879734871246
8852,Blue Ridge Rd at Western Blvd,Bus Stop,-78.7030916721494,35.7853159516943
8899,S State St at Darby St (SB),Bus Stop,-78.6228661776169,35.7559028635288
8905,Rock Quarry Rd at Lyndhurst Dr,Bus Stop,-78.6126683569845,35.7532007268212
8865,Pylon Dr (IB),Bus Stop,-78.7013978429856,35.7935088391775
8872,Beryl Rd at Method Rd (IB),Bus Stop,-78.6933199916265,35.7944401562377
8064,W Morgan St at Mayo St (OB),Bus Stop,-78.6538490385285,35.7799330081066
8815,W Morgan St at Hillsborough St (OB),Bus Stop,-78.6553014821908,35.7821577502298
8906,Poole Rd at Williams Rd,Bus Stop,-78.5810983194739,35.7691263679739
8147,Falls of Neuse Rd at North Bend Dr,Bus Stop,-78.6191362917088,35.8611521766443
8983,Sunnybrook Rd at Falstaff Rd (OB),Bus Stop,-78.5832490623339,35.7823076124402
8615,Garner Rd at Chris St,Bus Stop,-78.6316262049188,35.7482288086595
8165,Wake Forest Rd at McNeil St,Bus Stop,-78.626732179429,35.8135722315982
8882,N New Hope Rd at Board of Elections (SB),Bus Stop,-78.5627323254009,35.7953468522658
8891,N New Hope Rd at Global St (SB),Bus Stop,-78.5622809570476,35.7809278464422
8930,S New Hope Rd at Commodity Pkwy (SB),Bus Stop,-78.5603705536771,35.7752831932832
8186,Trinity Rd at Thornberry St,Bus Stop,-78.7100359996386,35.7984939998433
8196,Trinity Rd at Youth Center Dr,Bus Stop,-78.7167999199576,35.7988256486708
8138,Falls of Neuse Rd at Strickland Rd (OB),Bus Stop,-78.626910820624,35.8917198335202
9757,Carolina Pines Ave at Springhill Ave (EB),Bus Stop,-78.6574894054786,35.7469068994362
9254,Gorman St at Octavia St,Bus Stop,-78.6942169998619,35.7700019996623
8818,Raleigh Blvd at Crabtree Blvd (IB),Bus Stop,-78.6083070570077,35.8030506107961
8061,Halifax Community Center,Bus Stop,-78.6383230000272,35.7932229999814
9195,Blue Ridge Rd at DHHS,Bus Stop,-78.7060866742387,35.8081623739468
9269,Little John Rd at Carlisle St (WB),Bus Stop,-78.5908298059362,35.7634659101813
9267,Atlantic Ave at Whitaker Mill Rd (NB),Bus Stop,-78.6198710887687,35.8093706989915
9271,Atlantic Ave at Merrill Ct,Bus Stop,-78.604898129705,35.826562883547
9289,Green Rd at Spring Forest Rd (NB),Bus Stop,-78.5859237103719,35.8547663548858
9279,Atlantic Ave at Hodges St (SB),Bus Stop,-78.6184890805736,35.8128808279052
9281,Wake Forest Rd at Automotive Way,Bus Stop,-78.6251456527967,35.8005530928832
8010,Wake Forest Rd at Sasser St,Bus Stop,-78.632590000393,35.7922199996431
8015,Capital Blvd at Fenton St,Bus Stop,-78.6200300004322,35.8024199994667
8018,Capital Blvd at Westinghouse Blvd,Bus Stop,-78.6017800004948,35.8159299997462
8019,Capital Blvd at Brentwood Rd (NB),Bus Stop,-78.5963089208514,35.8185241011647
8036,Capital Blvd at Millbrook Rd,Bus Stop,-78.5806552362398,35.8490345368875
8038,Capital Blvd at Calvary Dr (SB),Bus Stop,-78.5800622601174,35.843619006091
8039,Capital Blvd at Deana Dr,Bus Stop,-78.5810399999473,35.8377500002592
8042,Capital Blvd at Old Buffaloe Rd (SB),Bus Stop,-78.585911600564,35.8275683076351
8044,Capital Blvd at Huntleigh Dr,Bus Stop,-78.5921898030156,35.8208278094494
8058,Salisbury St at Parking Deck,Bus Stop,-78.6396618113974,35.787035242542
8070,W Edenton St at S McDowell St,Bus Stop,-78.6420830217181,35.7813792467937
8074,Glenwood Ave at W Lane St,Bus Stop,-78.6473455089593,35.7842826994217
8075,Glenwood Ave at Tucker St,Bus Stop,-78.6471999998496,35.7866599997752
8079,Glenwood Ave at Washington St (NB),Bus Stop,-78.6466214165346,35.7928172644561
8084,Whitaker Mill Rd at Glenwood Ave,Bus Stop,-78.6451751540801,35.8042571257264
8101,Wake Forest Rd at Six Forks Rd (NB),Bus Stop,-78.6240199998189,35.8194350003605
8104,Wake Forest Rd at Navaho Dr (NB),Bus Stop,-78.6200880001585,35.8275809996539
8122,Falls of Neuse Rd at Manassas Ct,Bus Stop,-78.6175811534418,35.8595942882972
8139,Falls of Neuse Rd at Weathergreen Dr,Bus Stop,-78.6275783784746,35.888901569918
8140,Falls of Neuse Rd at Ravenscroft Dr,Bus Stop,-78.6271655262448,35.8848030480695
8144,Falls of Neuse Rd at Spring Forest Rd,Bus Stop,-78.6211224703953,35.8688602130037
8151,Falls of Neuse Rd at E Millbrook Rd,Bus Stop,-78.6145993719259,35.8513560277277
8153,Falls of Neuse Rd at Pemberton Dr,Bus Stop,-78.6145669292694,35.8446089068171
8159,Wake Forest Rd at St Albans Dr,Bus Stop,-78.6191449775193,35.8300759506734
8164,Wake Forest Rd at Hodges St (SB),Bus Stop,-78.6262535350087,35.8155316406414
8170,Pine Dr at E Whitaker Mill Rd,Bus Stop,-78.6362798672534,35.8077728918715
8194,Glascock St at Raleigh Blvd,Bus Stop,-78.6137100002688,35.792850000089
8231,Hillsborough St at St Marys St,Bus Stop,-78.6511714452643,35.781028394701
8248,Ridge Rd at Wade Ave (NB),Bus Stop,-78.68742568511,35.8026786132948
8252,Lake Boone Trl at Horton St (WB),Bus Stop,-78.6878856134296,35.8158077434554
8253,Lake Boone Trl at Wycliff Rd,Bus Stop,-78.695225241089,35.8157492927578
8255,Duraleigh Rd at Edwards Mill Rd (NB),Bus Stop,-78.7060185594148,35.8231842583278
8256,Edwards Mill Rd at Ed Dr,Bus Stop,-78.705455698414,35.8253046981256
8263,Lake Boone Trl at Myron Dr (EB),Bus Stop,-78.6935638330222,35.8156238927695
8270,Dixie Trl at O'Berry St (SB),Bus Stop,-78.6763883385389,35.7997689948884
8276,Hillsborough St at Horne St (EB),Bus Stop,-78.6677720477783,35.7876200432101
8294,Proctor St at Rock Quarry Rd,Bus Stop,-78.6119160412902,35.7543611432226
8296,Atkins Dr at Southgate Dr,Bus Stop,-78.6067047337657,35.7541188485734
8300,Sanderford Rd at Rock Quarry Rd,Bus Stop,-78.6119599994503,35.750500000191
8301,Sanderford Rd at Altama Cir,Bus Stop,-78.6139594130158,35.7453742446007
8308,Savannah Dr at Daytona Dr,Bus Stop,-78.6176050836626,35.7402628335744
8325,Glenwood Ave at Creedmoor Rd,Bus Stop,-78.6818114149086,35.8436739182098
8330,New Bern Ave at Luther Rd,Bus Stop,-78.5907144315525,35.7845081821444
8349,Glenwood Ave at St Mary's St,Bus Stop,-78.6514410028998,35.8135083650327
8350,Glenwood Ave at Argyle Dr,Bus Stop,-78.6534554084491,35.8156003682757
8353,Glenwood Ave at Pasquatank Dr,Bus Stop,-78.6657884131207,35.8261676005906
8354,Glenwood at Woman's Club Dr,Bus Stop,-78.6667298340638,35.8305952704069
8355,Crabtree Valley Mall,Bus Stop,-78.6780779995198,35.8380679993004
8366,Townridge Shopping Center,Bus Stop,-78.707065869272,35.8598579541165
8370,Deep Hollow Dr at St Giles St (EB),Bus Stop,-78.7077489392309,35.85281131092
8373,Glenwood Ave Service Rd at Oak Park,Bus Stop,-78.7017820003304,35.8552769996967
8376,Glenwood Ave at Fairhill Dr,Bus Stop,-78.696934356884,35.8520823347548
8377,Glenwood Ave at Fairhill Dr,Bus Stop,-78.6952457604067,35.8508527905473
8378,Glenwood Ave at Bluestone Dr,Bus Stop,-78.6930392995413,35.8493663697287
8379,Glenwood Ave at Beta Center (north),Bus Stop,-78.6904213150543,35.8471041517666
8383,Glenwood Ave at Women's Club Dr,Bus Stop,-78.6673332917289,35.8315347028635
8385,Glenwood Ave at Pasquatank Dr,Bus Stop,-78.6662003481707,35.8263906949038
8405,S Saunders St at Olympia Dr,Bus Stop,-78.6510904551231,35.7337503688554
8408,Garner Station Blvd at South Station,Bus Stop,-78.6552699999331,35.7247099996737
8412,Mechanical Blvd at S. Wilmington St.,Bus Stop,-78.6504214806293,35.7249855076659
8415,Wilmington St Service Rd at Chapanoke Rd,Bus Stop,-78.6489997448769,35.7352677960238
8420,S Saunders St at Maywod Ave,Bus Stop,-78.6490500002272,35.7606400003718
8434,St Marys St at Hillsborough St (OB),Bus Stop,-78.6504916850553,35.7813204931686
8436,St Marys St at Tucker St,Bus Stop,-78.650742049876,35.7865656378737
8437,St Marys St at Peace St (NB),Bus Stop,-78.6510600013366,35.7891099997744
8438,St Marys St at Clay St (NB),Bus Stop,-78.6519599991653,35.7916360001101
8449,North Hills Mall at N State Bank,Bus Stop,-78.641792779643,35.8374494516661
8452,Six Forks Rd at Capital Towers,Bus Stop,-78.6440630002324,35.8459079992426
8470,Six Forks Rd at Loft Ln,Bus Stop,-78.6396316531567,35.8590158806515
8471,Six Forks Rd at W Millbrook Rd,Bus Stop,-78.6411184179525,35.8565917245245
8473,Six Forks Rd at Shelley Rd,Bus Stop,-78.6434106948771,35.8512171824545
8474,Six Forks Rd at Cranbrook Rd,Bus Stop,-78.6443199938622,35.848265754561
8485,St Mary's St at Colonial Rd,Bus Stop,-78.6543372010202,35.8060100308604
8486,St Marys St at Craig St,Bus Stop,-78.6537671696667,35.8027014458357
8496,Milburnie Rd at Fisher St,Bus Stop,-78.6152850883217,35.7873766846666
8503,Milburnie Rd at Colleton Rd,Bus Stop,-78.6123484148095,35.7881987891857
8507,Glascock St at Marlborough Rd,Bus Stop,-78.6043091020744,35.7921606099944
8520,Oakwood Ave at Tarboro Rd,Bus Stop,-78.6205820834462,35.78428908387
8522,E Lane St at Seawell Ave,Bus Stop,-78.6262706640846,35.7835040683396
8526,Avent Ferry Rd at Western Blvd,Bus Stop,-78.6761968482631,35.780135446974
8528,Avent Ferry Rd at Varsity Dr,Bus Stop,-78.6815090258143,35.7751109328868
8554,Thistledown Dr. at Trailwood Dr.,Bus Stop,-78.6945671137523,35.7546232704998
8555,Thistledown Dr at Nesfield Ct,Bus Stop,-78.6966252043739,35.7557483426323
8570,South St at Florence St,Bus Stop,-78.6503002008794,35.7724578540177
8571,Peace St at Seaboard Station Dr,Bus Stop,-78.6393669995925,35.788187108136
8578,Cameron St at Daniels St,Bus Stop,-78.6609167720798,35.7909881739705
8585,Hillsborough St at Furches St,Bus Stop,-78.6821567497616,35.7923286125246
8591,Kent Rd at Perserverance Ct,Bus Stop,-78.693905351832,35.7819037720709
8593,Kent Rd at Trexler Ct,Bus Stop,-78.6925824586086,35.7744776979715
8608,Peace St at Glenwood Ave,Bus Stop,-78.6477752638895,35.7885908444422
8610,Peace St at West St,Bus Stop,-78.6442810563862,35.7885367693772
8618,New Bern Ave at S East St,Bus Stop,-78.6324510723069,35.7800944818951
8622,New Bern Ave at Sunbury St,Bus Stop,-78.6181654626184,35.7797462235782
8624,New Bern Ave at Raleigh Blvd,Bus Stop,-78.6129344739042,35.7797263133953
8625,New Bern Ave at Russ St,Bus Stop,-78.6091393738998,35.7795477715959
8629,New Bern Ave at Dickens Dr,Bus Stop,-78.5996062643569,35.7799053816982
8641,Falstaff Rd at Swinburne Rd,Bus Stop,-78.585464249434,35.7818989105331
8642,Swinburne Rd at Kidd Rd (WCDSS),Bus Stop,-78.585073999715,35.7792059999564
8644,New Bern Ave at Luther Rd,Bus Stop,-78.5911316226452,35.7845817039906
8648,New Bern Ave at Clarendon Cresent,Bus Stop,-78.6025003101138,35.7800588871299
8653,New Bern Ave at Hill St,Bus Stop,-78.6178877547365,35.780101226694
8660,E Edenton St at N Person St,Bus Stop,-78.6345979820897,35.781115124873
8667,Edwards Mill Rd at John Humphries Wynd,Bus Stop,-78.7056624843042,35.8254190059571
8669,St Mary's St at Wedgedale Dr,Bus Stop,-78.651360000014,35.8178900000548
8674,MLK Jr Blvd at Coleman St (EB),Bus Stop,-78.623001000368,35.7676336213272
8676,MLK Jr Blvd at Rock Quarry Rd (EB),Bus Stop,-78.6177821577748,35.7685710390675
8677,Creedmoor Rd at Magellan Way,Bus Stop,-78.6806500360783,35.8628268552867
8688,Creedmoor Rd at Kendricks Ct,Bus Stop,-78.6787001924485,35.8783942623986
8691,Creedmoor Rd at Morgan's Way,Bus Stop,-78.6801774494753,35.8944658801548
8693,Brennan Dr at Creedmoor Rd,Bus Stop,-78.6819504390802,35.8998306664009
8698,Creedmoor Rd at Mapleton Ln,Bus Stop,-78.6790743632222,35.8779914609996
8701,Creedmor Rd at Magellan Way,Bus Stop,-78.68095736411,35.8629619739131
8708,Peace St at West St,Bus Stop,-78.6450121601616,35.7887532960403
8712,Millbrook Rd at Lead Mine Rd,Bus Stop,-78.6712269998021,35.8564740003477
8714,W Millbrook Rd at Oldetowne Rd,Bus Stop,-78.6660499998365,35.8574299999486
8727,E Millbrook Rd at Professional Ct,Bus Stop,-78.6092599996762,35.8498899997057
8728,Millbrook Rd at Old Wake Forest Rd,Bus Stop,-78.6056200009921,35.8499100000657
8729,E Millbrook Rd at Atlantic Ave,Bus Stop,-78.6025900006067,35.8491700001324
8731,E Millbrook Rd at Departure Dr,Bus Stop,-78.596353061482,35.8480638603956
8736,New Hope Rd at Wallingford Dr,Bus Stop,-78.5755699991805,35.8487999993966
8741,E Millbrook Rd at Falls of Neuse Rd,Bus Stop,-78.614015246888,35.8504410931859
8744,E Millbrook Rd at Departure Dr,Bus Stop,-78.5959064103274,35.8482219579096
8746,E Millbrook Rd at Old Wake Forest R,Bus Stop,-78.6060100009794,35.8502400001809
8752,E Millbrook Rd at Sweetbriar St,Bus Stop,-78.6296799996582,35.8517699998483
8790,Six Forks Rd at Crown Oaks Ct,Bus Stop,-78.6463628670228,35.884799999263
8791,Six Forks Rd at Farrington Dr,Bus Stop,-78.6469075578004,35.8873718343608
8817,Blount St at Bledsoe Ave,Bus Stop,-78.6371769994563,35.7684669995171
8838,Blount St at Hoke St,Bus Stop,-78.6371801893739,35.7638308282757
8839,Maywood Ave at Green St,Bus Stop,-78.6480680005861,35.7608950004361
8847,Oberlin Rd at Craig St,Bus Stop,-78.6582489993665,35.8025929994042
8849,Oberlin Rd at Marchmont St,Bus Stop,-78.6557356263893,35.8098599605558
8851,Oberlin Rd at Cartier Dr,Bus Stop,-78.6589849998586,35.8143900005771
8855,Six Forks Rd at Newton Rd,Bus Stop,-78.645907527175,35.8791465306248
8881,S State St at Bragg St (NB),Bus Stop,-78.6246025024835,35.765345124318
8911,Rock Quarry Rd at Cross Link Rd,Bus Stop,-78.6125155230119,35.7550471788988
8914,St Mary's St at Anderson Dr,Bus Stop,-78.6509970438082,35.8141267641867
8918,Lassiter Mill Rd at Ramblewood Dr (NB),Bus Stop,-78.6465317907204,35.8335304436438
8933,S State St at Darby St (NB),Bus Stop,-78.6233867773751,35.7570642538149
8936,Edwards Mill Rd at The Pinnacle,Bus Stop,-78.6823950009413,35.8381739999113
8938,Edwards Mill Rd at Parklake Ave,Bus Stop,-78.6891008886046,35.8364753288423
9015,Six Forks Rd at Mourning Dove Rd,Bus Stop,-78.6459771825421,35.8815880968369
9052,Athens Drive High School WB,Bus Stop,-78.709323449667,35.7690742031684
9056,Jones Franklin Rd at Barringer Dr,Bus Stop,-78.7221761432053,35.7752063002824
9061,Buck Jones Rd at Portree Pl,Bus Stop,-78.7297889996239,35.7797310001595
9062,Buck Jones Rd at Fieldspring Ln,Bus Stop,-78.7238908384364,35.7833290891085
9063,Jones Franklin Rd at Buck Jones Rd,Bus Stop,-78.7217900005838,35.7841506809243
9066,Western Blvd at Deboy St,Bus Stop,-78.7065240001027,35.7858689993589
9070,Schaub Dr at Deboy St,Bus Stop,-78.7062264825722,35.7821856941138
9091,Athens Dr at Jaguar Park Dr,Bus Stop,-78.7115963508292,35.7703089894307
9092,Avent Ferry Rd at Lake Dam Rd,Bus Stop,-78.7055216769767,35.7668191069624
9098,New Hope Church Rd at Wal-Mart,Bus Stop,-78.6104099995467,35.8356799997357
9106,Green Rd at Millbrook Rd (NB),Bus Stop,-78.5863903172705,35.8491243457536
9111,Spring Forest Rd at Casa Del Ray Dr,Bus Stop,-78.5767700001781,35.8553400007563
9112,Hollenden Dr at Hylton Dr,Bus Stop,-78.5753900001538,35.852829999952
9122,New Hope Church Rd at Atlantic Ave,Bus Stop,-78.6027399994963,35.8346500002995
9128,Six Forks Rd at Selby Dr,Bus Stop,-78.6285277553462,35.8213888476373
9149,N East St at E Lane St,Bus Stop,-78.6320202160762,35.7835304633807
9165,McDowell St at Davie St,Bus Stop,-78.6419293918382,35.7749884889769
9168,Sunnybrook Rd at Eaton Mill,Bus Stop,-78.5832151230841,35.7721883024399
9170,Oberlin Rd at Clark Ave,Bus Stop,-78.6631241824646,35.7896851555965
9174,Peace St at Vaughn Ct,Bus Stop,-78.6398142258567,35.7880440074864
9177,Old Wake Forest Rd at Sumner Blvd,Bus Stop,-78.5884792928699,35.8673072007111
9178,Old Wake Forest Rd at Shadowland Crossing,Bus Stop,-78.5922097680727,35.8654895246231
9181,Oberlin Rd at Colonial Rd,Bus Stop,-78.6564800000781,35.8054960004924
9184,Bell Dr at Edison Rd,Bus Stop,-78.5839080008493,35.7656589998123
9203,E Hargett St at Fayetteville St,Bus Stop,-78.638953000214,35.7783229995197
9208,Poole Rd at Bus Way,Bus Stop,-78.5650517135537,35.7682119770765
9209,Poole Rd at Carya Dr (EB),Bus Stop,-78.5688326049052,35.7679542248736
9222,Poole Rd at Shellum St,Bus Stop,-78.6071410338211,35.7752771669028
9226,Poole Rd at Fisher St,Bus Stop,-78.6156135887463,35.7783689978021
9231,E Hargett St at S Swain St,Bus Stop,-78.6294054017438,35.7780268472248
9248,Poole Rd at Lumpkin Rd,Bus Stop,-78.6130337107937,35.7772775488099
9268,Little John Rd at Weston St,Bus Stop,-78.5936283453486,35.7631021472584
9302,Bellwood Ave at Clark Ave,Bus Stop,-78.6560153024799,35.7892200531542
9311,Calvary Dr at Louisburg Rd,Bus Stop,-78.5766200003903,35.8430999995281
9321,Fort Sumter Rd at Dana Dr,Bus Stop,-78.7263189990225,35.7741999991178
9325,Buck Jones Rd at Chest Hill Dr,Bus Stop,-78.7266610002276,35.7816620000248
9346,Falls of the Neuse at Manassas Ct,Bus Stop,-78.6173345775744,35.8589287090664
9351,Cross Link Rd at Seabrook Rd,Bus Stop,-78.623881071767,35.7423381016594
9360,Cross Link Rd at Seabrook Rd,Bus Stop,-78.624017458485,35.7422023431401
9368,Carolina Pines Ave at Marble St,Bus Stop,-78.6522100003088,35.7476599995109
9380,Glenwood Ave at Fairview Rd,Bus Stop,-78.6458307652356,35.8027601194397
9384,E Peace St at N Blount St,Bus Stop,-78.6361681779175,35.7877925193738
9394,Peyton St at Belmont Dr,Bus Stop,-78.6043517693554,35.7647201453201
9410,St Marys St at Williamson Dr (SB),Bus Stop,-78.6530495280441,35.7985694424667
9412,Green Rd at Calvary Dr (NB),Bus Stop,-78.5869317049428,35.8459819703326
9420,Poplar St at Mordecai St,Bus Stop,-78.6326698067228,35.7945268405447
9430,Sanderford Rd at Seabrook Rd,Bus Stop,-78.6136994567423,35.7422258485309
9433,Lake Boone Trl at Rexwoods Dr (EB),Bus Stop,-78.7014455911379,35.8154030242038
9437,Morgan St at Boylan Ave,Bus Stop,-78.6493155278521,35.7798901816309
9443,Capital Blvd at Capital Square Shopping Center,Bus Stop,-78.588916056456,35.8229203103328
9444,Capital Blvd at NC Library for Blind and Physically Handicapped,Bus Stop,-78.6184157777317,35.805231425247
9454,E Lane St at N Blount St,Bus Stop,-78.6360558858121,35.783840678789
9457,E Lane St at Seawell Ave,Bus Stop,-78.6270572505069,35.7834073678235
9499,Lead Mine Rd at Town and Country Rd,Bus Stop,-78.6730999997459,35.8489299990647
9500,Lead Mine Rd at Sugar Bush Rd,Bus Stop,-78.674160000103,35.8449899997852
9502,Lead Mine Rd at Philcrest Rd,Bus Stop,-78.6743750001882,35.842870000091
9503,Lead Mine Rd at Sugar Bush Rd,Bus Stop,-78.6737290001078,35.8455260004689
9505,Glenbrook Dr at MLK Jr Blvd,Bus Stop,-78.6004596279441,35.7716954625303
9516,MLK Jr Blvd at Raleigh Blvd,Bus Stop,-78.6139997770165,35.7697860713455
9517,Poole Rd at King Richard Rd,Bus Stop,-78.5907620000417,35.7724839990888
9528,Spring Forest Rd at Sentinel Dr,Bus Stop,-78.608083206654,35.8664092835975
9569,Sungate Blvd at Sunnybrook Rd,Bus Stop,-78.5827420001869,35.7764289995408
9576,Triangle Town Center Blvd at Old Wake Forest Rd,Bus Stop,-78.5714059970215,35.8655590701982
9577,Old Wake Forest Rd at Triangle Town Center Blvd,Bus Stop,-78.5691453803208,35.8672596414778
9580,Fox Rd at Werribee Dr,Bus Stop,-78.5560348208887,35.8711152347169
9583,Durant Rd at Leslieshire Dr,Bus Stop,-78.5705289736063,35.8976095803099
9599,Athens Dr at Athena Woods Ln,Bus Stop,-78.7122709433868,35.7708941667856
9605,Avent Ferry Rd at Pineview Dr,Bus Stop,-78.7051633740441,35.7668740014998
9614,Morrill Dr at Western Blvd,Bus Stop,-78.6747645537128,35.7814621601625
9620,New Bern Ave at Trawick Rd,Bus Stop,-78.5772370414808,35.7974074313062
9622,New Bern Ave at Corporation Pkwy,Bus Stop,-78.5690107983182,35.7988920276539
9624,Corporation Pkwy at Lake Woodard Dr,Bus Stop,-78.5669429286365,35.8023854281397
9633,Brentwood Rd at Skycrest Dr,Bus Stop,-78.593895079411,35.8107659514985
9635,Brentwood Rd at Capital Blvd,Bus Stop,-78.5951676283509,35.8178054420282
9643,Marsh Creek Rd at New Hope Rd,Bus Stop,-78.5700519565123,35.8218314027662
9645,Marsh Creek Rd at Pinehurst Dr,Bus Stop,-78.5783791532449,35.8183519954687
9647,Skycrest Dr at Trawick Rd,Bus Stop,-78.5766154926442,35.810510324605
9648,Skycrest Dr at Hatton Way,Bus Stop,-78.5724861429973,35.8104900892073
9649,Skycrest Dr at Charny Dr,Bus Stop,-78.5673430499421,35.8112396725848
9654,Carolina Pines Ave at Sardis Dr,Bus Stop,-78.6586126921908,35.7494204197846
9685,Blue Ridge Rd at Carovel Ct,Bus Stop,-78.7004659998802,35.8233920002979
9686,Blue Ridge Rd at Bentley Bridge Rd,Bus Stop,-78.7012960000836,35.8229049997678
9688,Blue Ridge Rd at Forest View Rd,Bus Stop,-78.7049304534674,35.8170164788044
9689,Blue Ridge Rd at Duraleigh Rd,Bus Stop,-78.7044128782564,35.8211869016891
9698,Oberlin Rd at Ashland St,Bus Stop,-78.6574789994376,35.8121560002098
9701,Oberlin Rd at Craig St,Bus Stop,-78.6579839990526,35.8034129990609
9710,Maywood Ave at Herring St,Bus Stop,-78.6570378799207,35.7612550627683
9719,Culpepper Rd at Boswell Rd,Bus Stop,-78.6019872400343,35.7902255251499
9736,Glen Royal Rd at Brownleigh Dr,Bus Stop,-78.7472168623115,35.8825633896745
9741,Bastion Ln at Lake Woodard Dr,Bus Stop,-78.5805764944136,35.8014012467965
9753,Edwards Mill Rd at Glen Eden Dr,Bus Stop,-78.6984650196528,35.8332011867716
9754,Edwards Mill Rd at Laurel Hills Park,Bus Stop,-78.7004083181575,35.8308228524902
9755,Edwards Mill Rd at Laurel Hills Rd,Bus Stop,-78.7029649018965,35.828300027681
9766,Lake Wheeler Rd at Stewart Dr,Bus Stop,-78.6770900000309,35.7457179996505
9778,Creedmoor Rd at Lynn Rd,Bus Stop,-78.679217000418,35.8742879999515
9787,Purser Dr at Wal-Mart,Bus Stop,-78.6582879997246,35.7176140000044
9789,N Blount St at North St,Bus Stop,-78.6363036321843,35.7839370107652
9796,Tryon Rd at Disk Dr,Bus Stop,-78.6872709997096,35.7434330004734
9802,Poplar St at Mordecai Dr,Bus Stop,-78.6324538157959,35.7945427715547
9923,New Bern Ave at WakeMed (across),Bus Stop,-78.5893002730895,35.7862951569396
8793,Six Forks at Office Center OB,Bus Stop,-78.6491094408512,35.8944556578199
8955,Raven Ridge Rd at Rio Falls Dr,Bus Stop,-78.5909175451298,35.9068386553978
8957,Durant Rd at Durant Road Middle School,Bus Stop,-78.5862412445441,35.9039767879955
8958,Durant Rd at Deerland Grove Dr,Bus Stop,-78.5817272264111,35.9023334183462
8964,Perry Creek Rd at Liston Dr,Bus Stop,-78.5540648433184,35.8861949524475
8965,Perry Creek Rd at Berkshire Downs Dr,Bus Stop,-78.5498480411306,35.8820679851833
8900,Brier Creek Pkwy at Brier Leaf Ln,Bus Stop,-78.785626141491,35.9083843653351
1891, New Bern Ave at WakeMed (EB),Bus Stop,-78.5889746670367,35.7860712139678
8024,Poole Rd at New Hope Rd (EB),Bus Stop,-78.5589139285609,35.7650036072525
8107,Poole Rd at Hickory Hollow Ln,Bus Stop,-78.5521578744805,35.7607636953835
8109,Poole Rd at Riverknoll Dr (EB),Bus Stop,-78.5459193901409,35.7575148641615
8114,Poole at Riverknoll Dr (WB),Bus Stop,-78.5459231504887,35.7576734362089
8661,Poole Rd at Woodard St (WB),Bus Stop,-78.5387010782065,35.7555088862292
8060,Barwell at Chatmoss OB,Bus Stop,-78.5378340028149,35.7446668460852
8091,Barwell Rd at Berkely Lake Rd,Bus Stop,-78.5424977458513,35.7406463507499
8068,Rock Quarry Rd at Quarry Trace Dr,Bus Stop,-78.5535299881949,35.728331123038
8190,Shoppes at Battle Bridge,Bus Stop,-78.5469587005005,35.7243622814269
8201,Rock Quarry at Rockwood IB,Bus Stop,-78.5769238986543,35.7430410878614
8204,Rock Quarry at Holloway IB,Bus Stop,-78.5802847063379,35.7443059161585
8086,Blue Ridge Rd at Reedy Creek Rd,Bus Stop,-78.7057578593362,35.8093668005531
8226,Western Blvd at Merendino St,Bus Stop,-78.7053134232393,35.7857292656031
8303,Peyton St at MLK Jr Blvd,Bus Stop,-78.6071504814029,35.7714361808217
8230,Peyton St at Brigham Rd,Bus Stop,-78.6059410148572,35.7661790870109
8258,Bell Dr at Cooper Rd,Bus Stop,-78.5857102207352,35.7670874777098
8283,Blue Ridge Rd at Forest View Rd (SB),Bus Stop,-78.7052484579763,35.8165825074099
